SAMPLE_ID	mutations	cna	structural_variants
NCI-L-065-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-066-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-067-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-068-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-070-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-071-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-072-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-073-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-074-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-075-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-076-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-077-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-080-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-081-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-082-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-084-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-088-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-089-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-091-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-092-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-093-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-094-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-095-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-097-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-098-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-099-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-109-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-111-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-112-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-113-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-114-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-118-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-119-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-120-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-122-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-123-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-127-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-129-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-130-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-133-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-142-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-145-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-146-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-147-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-150-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-151-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-160-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-162-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-163-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-165-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-166-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-167-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-168-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-169-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-171-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-172-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-174-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-182-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-183-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-184-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-186-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-187-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-188-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-192-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-194-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-196-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-197-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-199-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-200-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-201-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-202-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
P-0000604-T01-IM3	IMPACT341	IMPACT341	IMPACT341
P-0000840-T01-IM3	IMPACT341	IMPACT341	IMPACT341
P-0000840-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0000840-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0000913-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0000913-T03-IM5	IMPACT410	IMPACT410	IMPACT410
P-0000913-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0001123-T01-IM3	IMPACT341	IMPACT341	IMPACT341
P-0001123-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0001442-T01-IM3	IMPACT341	IMPACT341	IMPACT341
P-0001442-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0001442-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0001442-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0001442-T05-IM7	IMPACT505	IMPACT505	IMPACT505
P-0001683-T01-IM3	IMPACT341	IMPACT341	IMPACT341
P-0003156-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0003297-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0003322-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0003322-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0003879-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0003879-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0003879-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0005467-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0005467-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0005467-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0005467-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0005467-T06-XS1	ACCESS129	ACCESS129	ACCESS129
P-0005467-T07-IH3	IMPACT-HEME-400	IMPACT-HEME-400	IMPACT-HEME-400
P-0005467-T08-IH3	IMPACT-HEME-400	IMPACT-HEME-400	IMPACT-HEME-400
P-0006047-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006047-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0006116-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006116-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0006127-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006139-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006139-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0006198-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006210-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006511-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0006511-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0007082-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0007082-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0007082-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0007534-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0007633-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0007745-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0007745-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008282-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008422-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008422-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008422-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008599-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008599-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008602-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008602-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008978-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0008978-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008978-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008978-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0008978-T05-IM6	IMPACT468	IMPACT468	IMPACT468
P-0008978-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009261-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009261-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009261-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009261-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009261-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0009261-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009403-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009403-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009403-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009403-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009423-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009423-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009423-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0009748-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009748-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0009948-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009948-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0009948-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0010177-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0010300-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0010836-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0010836-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0010927-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0010927-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0010927-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0011107-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0011107-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0011309-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0011309-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0011395-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0011395-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012061-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012098-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012098-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012098-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012098-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0012098-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012098-T08-XS1	ACCESS129	ACCESS129	ACCESS129
P-0012149-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012149-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0012149-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012160-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012160-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012160-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012261-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012592-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012592-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0012592-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0012782-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0012908-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0013719-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0013719-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0013719-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0013721-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0013721-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0013721-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0013855-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0013855-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014162-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0014162-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014177-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0014232-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014232-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014232-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0014232-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0014232-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0014304-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014524-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014524-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014524-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014524-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0014524-T06-XS1	ACCESS129	ACCESS129	ACCESS129
P-0015129-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0015129-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0015590-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0015590-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0015593-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0015636-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016054-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016054-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016054-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016054-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0016223-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016429-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016431-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016524-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016695-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016695-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016886-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016886-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016886-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0016886-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0016903-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0016903-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017013-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017214-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017214-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017214-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0017284-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017284-T02-IM5	IMPACT410	IMPACT410	IMPACT410
P-0017298-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017298-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T05-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T07-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017319-T08-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017432-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017443-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017663-T01-IM5	IMPACT410	IMPACT410	IMPACT410
P-0017752-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017752-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017752-T05-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017752-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017752-T08-IM6	IMPACT468	IMPACT468	IMPACT468
P-0017832-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018022-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018022-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018022-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0018095-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018196-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018196-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018280-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018434-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018434-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018513-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018513-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0018682-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018682-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018865-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0018865-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019128-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019128-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019128-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0019268-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019268-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0019491-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019607-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019607-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019607-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019684-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019687-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019687-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019687-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019687-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0019687-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0019687-T06-XS1	ACCESS129	ACCESS129	ACCESS129
P-0019805-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019852-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019852-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019856-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0019856-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020170-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020450-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020450-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020513-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020513-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020825-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020825-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0020825-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021093-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021112-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021112-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021228-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021500-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021574-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021574-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021574-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021671-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021769-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021769-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021797-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021797-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0021797-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0021797-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0021843-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0021877-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022097-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022097-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022097-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0022097-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0022097-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022101-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022198-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022198-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022198-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022254-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022254-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0022254-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0022372-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022427-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022461-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022659-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022671-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022765-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0022808-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023007-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023023-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023023-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023023-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0023023-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023100-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023157-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023157-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023248-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023248-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0023310-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023310-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023316-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023379-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023468-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023504-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023534-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023534-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0023569-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023576-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023596-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023678-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023790-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023860-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0023860-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0023860-T03-IM7	IMPACT505	IMPACT505	IMPACT505
P-0023926-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024025-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024025-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024025-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0024025-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024143-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024197-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024267-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024297-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024333-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024333-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024333-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024335-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024335-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0024335-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0024335-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024421-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024480-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024487-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024501-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024516-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024561-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024602-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024670-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024670-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024675-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024677-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024677-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024764-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024841-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024900-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024900-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024907-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0024950-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025095-T01-IM6	IMPACT468	IMPACT468	IMPACT468
